image_path,caption,split
566397227_a469e9e415.jpg,A child in a white shirt and brown pants is walking through an uncut field .,train
2905975229_7c37156dbe.jpg,Airplane controller is outside white airplane .,train
2120469056_7a738413be.jpg,Two young boys swim and play in an outdoor fountain .,train
460195978_fc522a4979.jpg,A person playing with their black dog in the grass .,train
269986132_91b71e8aaa.jpg,Soccer game with teams in red and blue .,train
3399843227_3b9d2a8dbf.jpg,A woman with dyed blonde and brown hair has her arm around the man who is holding a cup .,train
783353797_fdf91bdf4c.jpg,A girl is on the sidewalk looking at a white van in the street .,train
2512682478_b67cc525c7.jpg,one boy wearing a red shirt riding on a swing while another boy wearing a blue shirt pushing him .,train
2562347802_c049a2ba88.jpg,Two dogs walking along dirt path .,train
108898978_7713be88fc.jpg,Two men are skiing in the snow in a wooded area .,train
2443380641_7b38d18f5b.jpg,Boy in yellow shirt getting ready to hit orange ball with baseball bat,train
3631023049_8a85bab19f.jpg,The children are on a tire swing .,train
3006093003_c211737232.jpg,A man talking on a cellphone is holding a blue banner .,train
3413019648_e787f0cb88.jpg,A man kayaking through rapids in a river,train
3325157569_8084ab3293.jpg,A basketball player gets ready to shoot .,train
2892413015_5ecd9d972a.jpg,A young girl is walking up a steep grassy hill .,train
3596459539_a47aa80612.jpg,A man on a motorcycle is racing at a track .,train
2229177914_3308fe7d20.jpg,A tan dog is jumping over a hurdle that is on fire on the ends,train
389643437_9a9830a3ba.jpg,A girl in a white cap eats a slice of fruit next to a girl in a blue cap who is eating chocolate .,train
583087629_a09334e1fb.jpg,A little girl is jumping rope in a parking lot .,train
2565237642_bdd46d7cef.jpg,a small dog plays in the grass .,train
2257099774_37d0d3aa9a.jpg,A woman with a red hat and face stands in front of jars .,train
2783620390_02c166c733.jpg,A motorcyclist is going a very high speeds .,train
2798651021_2566f2a47e.jpg,A man sits by a driveway in front of a white building playing an accordion .,train
1770036088_08abe4f6e9.jpg,A man and a girl in bed .,train
506808265_fe84ada926.jpg,A middle aged woman pretends to be a DJ as younger people point .,train
2221818690_9003756d33.jpg,A clown blowing a whistle .,train
2196284168_76417efbec.jpg,A baby is sitting in his high chair between a person 's arms .,train
2934359101_cdf57442dc.jpg,A trainer giving water to a boxer in the corner .,train
300922408_05a4f9938c.jpg,A man kneels in the wet sand at a beach near a dog .,train
3591170729_406fdb74e5.jpg,A man rides a skateboard up a ramp with his arms holding himself up .,train
3421131122_2e4bde661e.jpg,Kayak rider raises arms as he 's splashed with water .,train
185057637_e8ada37343.jpg,One woman and four men wearing black shirts standing on the grass in the shade .,train
2602083686_e8a1af69cf.jpg,Two woman wearing body paint ride bikes through a crowd .,train
417966898_a04f9b5349.jpg,Two girls hanging upside down on a park structure .,train
1105959054_9c3a738096.jpg,A young girl with braids is painting with water colors on a white paper on the wall .,train
1307635496_94442dc21a.jpg,A boy wearing black sandals runs along the grass .,train
537628742_146f2c24f8.jpg,A little girl walking on the green grass in front of a big stone .,train
1434005938_ad75c8598c.jpg,a man wears a backpack .,train
3722572342_6904d11d52.jpg,A red high speed racing boat skips across the water .,train
2205088706_d7e633e00d.jpg,A child plays on the dirt .,train
2591603141_33d6397e0a.jpg,A medium sized dog on a beach,train
2504056718_25ded44ecb.jpg,A black and white dog jumps high to get a green Frisbee .,train
2626158969_ac09aeb88d.jpg,A boy in a pool tilts his head back .,train
2426781076_e3f4d2685c.jpg,The boy is coming down the amusement slide on his knees .,train
3722507770_0d6cb7420e.jpg,A boy and his bike leaps into the air .,train
2613021139_4b0dc3d4c8.jpg,A young girl wearing a hat and blue jeans is on a swing .,train
313326614_b2adbe59e0.jpg,A man in a red jacket is standing at the top of the stadium steps .,train
3619232550_0b1e1fd4e4.jpg,Three men posing with instruments .,train
782401952_5bc5d3413a.jpg,A group of teenagers near Simpsons characters .,train
3351360323_91bb341350.jpg,Two musicians in white suits play guitars while surrounded by associated gear and a red curtain .,train
2774705720_1cb85812dc.jpg,Two people are sitting on a wooden bench by trees in front of a white building .,train
3520936130_9e90872560.jpg,A man and a woman are sitting on a bench outside a wooden building .,train
3677860841_3aa9d8036c.jpg,A girl with a boy standing behinf her is stepping into a swimming pool,train
3665996775_6d7d9a46f1.jpg,A little girl is wearing a flowing dress and carrying water balloons .,train
3080891382_edf83dde18.jpg,A child covers their mouth as they whisper to a friend .,train
2724485630_7d2452df00.jpg,"Two blond women in "" I love beer "" shirts walk outside .",train
2619454551_c4bb726a85.jpg,The dog behind the red parrot is looking at the green ball .,train
2472574160_8ce233f396.jpg,The man is in a field of tulips .,train
2222186636_85e03e0b75.jpg,This man is the red shirt is waiting at a restaurant .,train
300539993_eede2d6695.jpg,A dog gnawing on a bone .,train
337793983_ac5b2e848e.jpg,a couple men sitting outside of a bar,train
3508051251_82422717b3.jpg,A man in worn and ragged clothes carries a satchel while passin a tree and trashcan .,train
3706653103_e777a825e4.jpg,a bicyclist wearing a helmet jumping a trick on his back tire,train
3647446816_bd4383c828.jpg,"Two girls play softball , one slides into plate as other fails to catch ball .",train
3382303178_69b6d1bdd2.jpg,A guy skateboarding .,train
2298661279_016d87ba2f.jpg,A boy in red prepares to slide down a blue slide .,train
2130851544_d36f4f2ea6.jpg,A warmly dressed boy pretending an icicle is a gun .,train
3085667767_66041b202e.jpg,The surfer does a flip off of a wave .,train
2578395598_6982734d46.jpg,A small white dog running .,train
3477683327_d9e6a2a64f.jpg,Two men are fishing in a river .,train
1130401779_8c30182e3e.jpg,Two brown dogs running through water .,train
2141713971_e25eb12712.jpg,A woman and a girl ride a sled down a hill standing up .,train
396360611_941e5849a3.jpg,A person with a backpack stands on a rocky bank beside a body of water .,train
3006094603_c5b32d2758.jpg,A man wearing a Barack Obama shirt smiles for the camera,train
2529116152_4331dabf50.jpg,A young man jumps on a table .,train
3718892835_a3e74a3417.jpg,A boy falls off of his scooter during an obstacle course .,train
3576741633_671340544c.jpg,A young man does tricks on his skateboard .,train
3441145615_b4fcd9eea0.jpg,Multiple bicyclists wearing different colored shirts and helmets riding around a track .,train
3285180819_a9712fd2bc.jpg,A basketball player in blue is attempting to block a player in white during a game .,train
2537197415_af7c30dfc8.jpg,A small child is sliding down a slip 'n' slide .,train
3086526292_f799d237c7.jpg,"Three people standing near a door , with silly string cans .",train
3688797852_89ed3cb056.jpg,Two guys with nipple piercings are smiling .,train
2029280005_a19609c81a.jpg,a man in a black shirt is rollerblading past a bench in the city .,train
540721368_12ac732c6c.jpg,A little girl in a yellow dress with red flowers blows a whistle .,train
495033548_bd320405d8.jpg,Two men fall as they battle for a soccer ball .,train
3249597269_935e0a375a.jpg,A brown squirrel jumps into the air in a snowy area .,train
3262475923_f1f77fcd9f.jpg,Two men play Frisbee in the park .,train
3209966887_5b744bd050.jpg,a man paints chinese characters .,train
3647750811_395fbd397e.jpg,"The dog with the red collar is white , black , and brown .",train
2537119659_fa01dd5de5.jpg,A little boy chases a little girl who is driving a red toy jeep .,train
252504549_135b0db5a3.jpg,Small dog catching a ball in its mouth on a beach .,train
443430496_3fea95a07d.jpg,A brown dog swims in the murky water .,train
3701249979_8bc757e171.jpg,Two children carry flowers as they walk along a grassy track .,train
3127142756_bf0bfcb571.jpg,Two black dogs run in the snow in a field of dry grass .,train
2302516347_26054442f9.jpg,Two individuals use a photo kiosk,train
2609847254_0ec40c1cce.jpg,A girl with long dark hair wearing a yellow and white shirt is smiling .,train
3278189732_f750cb26b7.jpg,A black and white dog jumping high to catch a ball .,train
3533660418_f3a73a257c.jpg,Three men sit on a bench outside .,train
3405942945_f4af2934a6.jpg,A young boy in a striped sweatshirt and jeans running in the grass .,train
2830755303_2b5444ab4c.jpg,a young boy wearing a gren shirt running on the beach,train
2687672606_275169c35d.jpg,The woman with a henna tattoo holds a piece of paper in her left hand .,train
3188044631_ca3a9cc737.jpg,A young couple thinking about their Christmas decorations .,train
477768471_d7cd618fdb.jpg,A dog plays in the sand with a ball .,train
2714674623_8cd05ac114.jpg,"Three people , one wearing a t-shirt and baseball cap , are seated on a bus .",train
2746839158_4195210d27.jpg,Two little boys play in the water left behind by the sprinklers .,train
491964988_414b556228.jpg,"A young girl hops on the path to avoid the puddles , located near a lake .",train
3126681108_f88128699c.jpg,A young girl is shoveling snow in front of a house .,train
2823075967_be4c350e9e.jpg,Two dogs appear to be kissing with one another on flat ground .,train
2845845721_d0bc113ff7.jpg,A woman stands in a field with her hands on her hips while a man runs up behind her .,train
3711664623_ef87105ea7.jpg,Two adults and two boys posing with mountains and a lake in the background,train
336460583_6c8ccb7188.jpg,A small brown dog is running over grass littered with dry leaves .,train
3404552106_f516df0f5b.jpg,"Several women in pastel colors stand in line , one holding a child on her shoulders .",train
2520909293_9bb7f7364e.jpg,A man in midair holding his bike 's handlebars,train
497579819_f91b26f7d3.jpg,Small dog looking into background,train
2892467862_52a3c67418.jpg,A child and two dogs play in the water .,train
2520909293_9bb7f7364e.jpg,A man is performing a trick high in the air with a bicycle .,train
3613027188_1645ca1976.jpg,Three young men play hockey on green astro turf .,train
2325258180_6217dd17eb.jpg,A black and brown dog is laying with a tiger striped toy .,train
3535304540_0247e8cf8c.jpg,A red biplane streaks across the sky leaving a white trail behind it .,train
1298866571_b4c496b71c.jpg,Man in suit is using his cellphone while sitting on a train .,train
3275537015_74e04c0f3e.jpg,Girls in bikinis are playing a game of volleyball near a body of water .,train
3103264875_2a8d534abc.jpg,White dog with orange collar walks in the field .,train
308956341_642589e9cc.jpg,A dog is shaking the water from its fur creating a spray and mist .,train
2343525685_3eba3b6686.jpg,A man scales a rock climbing wall .,train
3559781965_d4ec00e506.jpg,A brown greyhound is wearing a blue muzzle and blue collar .,train
460478198_83039f2593.jpg,"Two dogs , a spaniel and a husky , chase each other across the sand by a body of water .",train
1573017288_4d481856e2.jpg,A girl with arms raised in sliding down a red and white slide .,train
2259336826_0cb294e1f7.jpg,Men dressed in winter clothing stand against a railing on a snowy street,train
3090600019_8808fe7a9d.jpg,Man stands next to woman dressed up as a fake police officer .,train
2409312675_7755a7b816.jpg,A four wheel drive car is driving through the mud .,train
2138487671_5b89104043.jpg,A young boy jumping into a lake .,train
3420338549_bd78d35243.jpg,Man giving lecture to interested people in front of a clue statue .,train
1112212364_0c48235fc2.jpg,A baby is stacking rocks on the beach .,train
3698944019_825ef54f2f.jpg,A blond little boy is standing by a fence .,train
2522540026_6ee8ab4c6a.jpg,Blue and silver car going around curve being watched by people standing in grass,train
1419385780_1383ec7ba9.jpg,A man with a brown Mohawk and white shirt is wrapping his arm .,train
3119875880_22f9129a1c.jpg,Children playing on rocks .,train
961189263_0990f3bcb5.jpg,A little boy is sitting on a wet path covered in mud .,train
